Timestamp,Date,Hour,Gold_Spot_LTP,Gold_Futures_LTP,Futures_Basis,Basis_Yield_Pct,ATM_Strike,ATM_Call_IV_Pct,ATM_Put_IV_Pct,Total_Call_OI,Total_Put_OI,Put_Call_Ratio_PCR,Dhan_Source,Basis_Diff_d1,Spot_Return_Log,Futures_Return_Log
2025-12-24 18:00,2025-12-24,18,75838.79,76100.72,261.93,0.3454,76000,13.26,13.66,43085,39011,0.9054,Dhan API v2 (Client 1112620458),0.9200000000000159,-0.001282162283107624,-0.001265678167504447
2025-12-24 19:00,2025-12-24,19,75943.52,76252.16,308.64,0.4064,76000,13.22,13.62,44996,37207,0.8269,Dhan API v2 (Client 1112620458),46.70999999999998,0.001380002934737945,0.001988016897048084
2025-12-24 20:00,2025-12-24,20,76235.88,76568.19,332.32,0.4359,76000,13.21,13.61,45737,38830,0.849,Dhan API v2 (Client 1112620458),23.680000000000007,0.0038423118987793714,0.0041359733897721185
2025-12-24 21:00,2025-12-24,21,76307.45,76653.93,346.47,0.454,76500,12.43,12.83,42124,38346,0.9103,Dhan API v2 (Client 1112620458),14.150000000000034,0.0009383564034113334,0.0011191596741948473
2025-12-24 22:00,2025-12-24,22,76102.96,76531.05,428.09,0.5625,76000,13.0,13.4,42900,41091,0.9578,Dhan API v2 (Client 1112620458),81.61999999999995,-0.00268341411464057,-0.0016043351816446005
2025-12-24 23:00,2025-12-24,23,76183.08,76394.53,211.45,0.2776,76000,12.54,12.94,44964,37656,0.8375,Dhan API v2 (Client 1112620458),-216.64,0.0010522304919380332,-0.0017854440868116939
2025-12-25 09:00,2025-12-25,9,76393.98,76721.26,327.28,0.4284,76500,12.32,12.72,44234,38421,0.8686,Dhan API v2 (Client 1112620458),115.82999999999998,0.002764506464037808,0.004267757047326626
2025-12-25 10:00,2025-12-25,10,76291.01,76565.42,274.41,0.3597,76500,12.56,12.96,43346,38986,0.8994,Dhan API v2 (Client 1112620458),-52.86999999999995,-0.001348790285288004,-0.0020333150106939257
2025-12-25 11:00,2025-12-25,11,76270.76,76543.77,273.01,0.358,76500,12.73,13.13,43881,39860,0.9084,Dhan API v2 (Client 1112620458),-1.400000000000034,-0.00026546624516576856,-0.0002828047113858645
2025-12-25 12:00,2025-12-25,12,76276.34,76547.88,271.53,0.356,76500,13.1,13.5,43718,41112,0.9404,Dhan API v2 (Client 1112620458),-1.4800000000000182,7.315773295601957e-05,5.369332685312145e-05
2025-12-25 13:00,2025-12-25,13,76143.16,76401.17,258.0,0.3388,76000,13.03,13.43,45343,39818,0.8782,Dhan API v2 (Client 1112620458),-13.529999999999973,-0.0017475458703568592,-0.0019184172114172782
2025-12-25 14:00,2025-12-25,14,76258.68,76633.84,375.16,0.492,76500,12.38,12.78,44211,39164,0.8858,Dhan API v2 (Client 1112620458),117.16000000000003,0.0015159924857126583,0.0030407444580760057
2025-12-25 15:00,2025-12-25,15,76240.71,76577.89,337.19,0.4423,76000,13.05,13.45,42828,40117,0.9367,Dhan API v2 (Client 1112620458),-37.97000000000003,-0.00023567307493088663,-0.0007303618657275024
2025-12-25 16:00,2025-12-25,16,76316.61,76617.23,300.62,0.3939,76500,13.39,13.79,44342,39949,0.9009,Dhan API v2 (Client 1112620458),-36.56999999999999,0.0009950359151869037,0.0005135933946824878
2025-12-25 17:00,2025-12-25,17,76165.56,76525.35,359.78,0.4724,76000,13.12,13.52,46046,38702,0.8405,Dhan API v2 (Client 1112620458),59.15999999999997,-0.0019812158944052527,-0.0011999276886189847
2025-12-25 18:00,2025-12-25,18,76092.75,76323.39,230.64,0.3031,76000,13.13,13.53,42214,39140,0.9272,Dhan API v2 (Client 1112620458),-129.14,-0.0009564010732798778,-0.002642614097188911
2025-12-25 19:00,2025-12-25,19,76221.05,76460.38,239.32,0.314,76000,13.25,13.65,44327,39612,0.8936,Dhan API v2 (Client 1112620458),8.680000000000007,0.0016846803158276913,0.001793253782263804
2025-12-25 20:00,2025-12-25,20,76159.4,76360.35,200.95,0.2639,76000,12.75,13.15,44323,39820,0.8984,Dhan API v2 (Client 1112620458),-38.370000000000005,-0.000809158961844858,-0.0013091157761877525
2025-12-25 21:00,2025-12-25,21,76462.52,76731.2,268.68,0.3514,76500,13.25,13.65,42163,39078,0.9268,Dhan API v2 (Client 1112620458),67.73000000000002,0.003972173833959758,0.004844822923171677
2025-12-25 22:00,2025-12-25,22,76396.0,76703.17,307.17,0.4021,76500,12.86,13.26,44597,38042,0.853,Dhan API v2 (Client 1112620458),38.49000000000001,-0.0008703473538673734,-0.0003653679460722259
2025-12-25 23:00,2025-12-25,23,76438.14,76742.82,304.69,0.3986,76500,13.09,13.49,45217,38755,0.8571,Dhan API v2 (Client 1112620458),-2.480000000000018,0.0005514474850691897,0.0005167942268471393
2025-12-26 09:00,2025-12-26,9,76603.68,76897.41,293.73,0.3834,76500,13.08,13.48,44297,39246,0.886,Dhan API v2 (Client 1112620458),-10.95999999999998,0.0021633311020554657,0.0020123642377924966
2025-12-26 10:00,2025-12-26,10,76359.7,76582.3,222.6,0.2915,76500,12.52,12.92,44372,36910,0.8318,Dhan API v2 (Client 1112620458),-71.13000000000002,-0.0031900472767159016,-0.004106216290816533
2025-12-26 11:00,2025-12-26,11,76057.17,76378.28,321.11,0.4222,76000,13.2,13.6,43637,38505,0.8824,Dhan API v2 (Client 1112620458),98.51000000000002,-0.003969775751206939,-0.0026676169897754676
2025-12-26 12:00,2025-12-26,12,75796.41,76091.18,294.77,0.3889,76000,12.96,13.36,42688,39333,0.9214,Dhan API v2 (Client 1112620458),-26.340000000000032,-0.0034343642909462346,-0.0037660045404930287
2025-12-26 13:00,2025-12-26,13,76017.66,76335.47,317.8,0.4181,76000,12.96,13.36,44384,37798,0.8516,Dhan API v2 (Client 1112620458),23.03000000000003,0.0029147516648606597,0.0032053477414635267
2025-12-26 14:00,2025-12-26,14,75925.21,76124.51,199.3,0.2625,76000,12.65,13.05,44334,39137,0.8828,Dhan API v2 (Client 1112620458),-118.5,-0.001216904898647897,-0.002767416533021816
2025-12-26 15:00,2025-12-26,15,76371.82,76671.98,300.16,0.393,76500,12.79,13.19,42638,38637,0.9062,Dhan API v2 (Client 1112620458),100.86000000000001,0.005865003148342041,0.007166032973740855
2025-12-26 16:00,2025-12-26,16,76276.79,76509.13,232.34,0.3046,76500,13.1,13.5,44678,40528,0.9071,Dhan API v2 (Client 1112620458),-67.82000000000002,-0.001245081920844271,-0.002126242084973029
2025-12-26 17:00,2025-12-26,17,76311.88,76579.92,268.04,0.3512,76500,13.33,13.73,42689,39410,0.9232,Dhan API v2 (Client 1112620458),35.70000000000002,0.0004599293069205146,0.0009248212729193739
2025-12-26 18:00,2025-12-26,18,76583.37,76894.35,310.98,0.4061,76500,13.26,13.66,42540,39578,0.9304,Dhan API v2 (Client 1112620458),42.94,0.0035513239990603296,0.00409750038136103
2025-12-26 19:00,2025-12-26,19,76937.07,77229.43,292.36,0.38,77000,13.46,13.86,45265,39940,0.8824,Dhan API v2 (Client 1112620458),-18.620000000000005,0.004607863628127262,0.004348200231552468
2025-12-26 20:00,2025-12-26,20,77302.15,77553.46,251.31,0.3251,77500,12.69,13.09,45731,41000,0.8965,Dhan API v2 (Client 1112620458),-41.05000000000001,0.004733953942407609,0.004186903001460962
2025-12-26 21:00,2025-12-26,21,77518.22,77808.95,290.72,0.375,77500,13.23,13.63,43588,38933,0.8932,Dhan API v2 (Client 1112620458),39.410000000000025,0.0027912365831888053,0.0032889581245321153
2025-12-26 22:00,2025-12-26,22,77702.29,77924.5,222.21,0.286,77500,13.07,13.47,44061,39501,0.8965,Dhan API v2 (Client 1112620458),-68.51000000000002,0.0023717237661937673,0.001483946078435494
2025-12-26 23:00,2025-12-26,23,77810.29,78153.58,343.3,0.4412,78000,13.28,13.68,45374,39163,0.8631,Dhan API v2 (Client 1112620458),121.09,0.001388955380495105,0.002935455952515653
2025-12-29 09:00,2025-12-29,9,77951.42,78220.31,268.89,0.3449,78000,13.16,13.56,45868,38623,0.842,Dhan API v2 (Client 1112620458),-74.41000000000003,0.0018121274942384247,0.0008534673410061089
2025-12-29 10:00,2025-12-29,10,77856.74,78184.86,328.13,0.4214,78000,12.68,13.08,45612,40553,0.8891,Dhan API v2 (Client 1112620458),59.24000000000001,-0.0012153408608881477,-0.00045330983121694146
2025-12-29 11:00,2025-12-29,11,77714.9,77968.5,253.59,0.3263,77500,12.73,13.13,42457,39413,0.9283,Dhan API v2 (Client 1112620458),-74.53999999999999,-0.0018234691014633597,-0.0027711237011427414
2025-12-29 12:00,2025-12-29,12,77717.39,77971.13,253.73,0.3265,77500,12.6,13.0,42860,39671,0.9256,Dhan API v2 (Client 1112620458),0.13999999999998636,3.203967464138202e-05,3.373100218517777e-05
2025-12-29 13:00,2025-12-29,13,77690.37,77933.18,242.81,0.3125,77500,12.37,12.77,43153,39294,0.9106,Dhan API v2 (Client 1112620458),-10.919999999999987,-0.000347730387108669,-0.00048683709577446166
2025-12-29 14:00,2025-12-29,14,77613.31,77929.67,316.35,0.4076,77500,13.12,13.52,44230,38842,0.8782,Dhan API v2 (Client 1112620458),73.54000000000002,-0.0009923783689362864,-4.5039597319274094e-05
2025-12-29 15:00,2025-12-29,15,77739.58,77985.03,245.45,0.3157,77500,12.85,13.25,44675,38011,0.8508,Dhan API v2 (Client 1112620458),-70.90000000000003,0.0016255896856005592,0.0007101319160600639
2025-12-29 16:00,2025-12-29,16,77911.96,78218.96,307.0,0.394,78000,12.87,13.27,44738,39784,0.8893,Dhan API v2 (Client 1112620458),61.55000000000001,0.002214948473682199,0.00299518821363165
2025-12-29 17:00,2025-12-29,17,77930.75,78191.59,260.85,0.3347,78000,12.85,13.25,44948,38067,0.8469,Dhan API v2 (Client 1112620458),-46.14999999999998,0.0002411405716831183,-0.0003499763958298985
2025-12-29 18:00,2025-12-29,18,78196.49,78386.58,190.09,0.2431,78000,12.37,12.77,44475,38925,0.8752,Dhan API v2 (Client 1112620458),-70.76000000000002,0.003404149802705092,0.0024906422242434445
2025-12-29 19:00,2025-12-29,19,77996.57,78249.19,252.63,0.3239,78000,13.21,13.61,44572,38753,0.8694,Dhan API v2 (Client 1112620458),62.53999999999999,-0.0025599102697047016,-0.00175426130613765
2025-12-29 20:00,2025-12-29,20,77965.28,78190.4,225.12,0.2887,78000,12.64,13.04,45533,38698,0.8499,Dhan API v2 (Client 1112620458),-27.50999999999999,-0.00040125197822149516,-0.0007516000619478547
2025-12-29 21:00,2025-12-29,21,77841.21,78120.47,279.26,0.3588,78000,13.17,13.57,44807,40490,0.9037,Dhan API v2 (Client 1112620458),54.139999999999986,-0.0015926169214726116,-0.0008947554916094447
2025-12-29 22:00,2025-12-29,22,77514.15,77737.15,223.0,0.2877,77500,13.41,13.81,43699,38090,0.8716,Dhan API v2 (Client 1112620458),-56.25999999999999,-0.004210482125378334,-0.004918858287121353
2025-12-29 23:00,2025-12-29,23,77502.63,77820.83,318.2,0.4106,77500,12.81,13.21,43084,40334,0.9362,Dhan API v2 (Client 1112620458),95.19999999999999,-0.0001486290712673366,0.0010758690498757773
2025-12-30 09:00,2025-12-30,9,77484.23,77742.75,258.52,0.3336,77500,12.75,13.15,44266,38218,0.8634,Dhan API v2 (Client 1112620458),-59.68000000000001,-0.0002374394846960115,-0.0010038340150906322
2025-12-30 10:00,2025-12-30,10,77754.81,78010.35,255.54,0.3287,78000,12.92,13.32,43880,40164,0.9153,Dhan API v2 (Client 1112620458),-2.9799999999999898,0.0034859823148725155,0.0034362110713459515
2025-12-30 11:00,2025-12-30,11,77869.67,78163.11,293.44,0.3768,78000,12.74,13.14,45458,40286,0.8862,Dhan API v2 (Client 1112620458),37.900000000000006,0.0014761176500766027,0.0019562869224820645
2025-12-30 12:00,2025-12-30,12,77691.37,77998.06,306.69,0.3948,77500,12.78,13.18,44012,40152,0.9123,Dhan API v2 (Client 1112620458),13.25,-0.0022923487536274934,-0.002113842531509036
2025-12-30 13:00,2025-12-30,13,78023.17,78286.71,263.54,0.3378,78000,12.77,13.17,44935,39039,0.8688,Dhan API v2 (Client 1112620458),-43.14999999999998,0.0042616508666437625,0.003693902204506827
2025-12-30 14:00,2025-12-30,14,78243.52,78474.0,230.49,0.2946,78000,13.08,13.48,44955,39957,0.8888,Dhan API v2 (Client 1112620458),-33.05000000000001,0.0028201806289569475,0.0023895029451512784
2025-12-30 15:00,2025-12-30,15,78350.41,78536.14,185.72,0.237,78500,12.72,13.12,46560,40288,0.8653,Dhan API v2 (Client 1112620458),-44.77000000000001,0.0013651872278988009,0.0007915412755430395
2025-12-30 16:00,2025-12-30,16,78313.13,78547.68,234.55,0.2995,78500,12.67,13.07,45277,38142,0.8424,Dhan API v2 (Client 1112620458),48.83000000000001,-0.0004759244008365471,0.0001469279270249757
2025-12-30 17:00,2025-12-30,17,78145.32,78382.41,237.08,0.3034,78000,13.29,13.69,43674,39189,0.8973,Dhan API v2 (Client 1112620458),2.530000000000001,-0.002145107079201125,-0.002106288999147665
2025-12-30 18:00,2025-12-30,18,78082.22,78351.68,269.46,0.3451,78000,13.32,13.72,43228,38875,0.8993,Dhan API v2 (Client 1112620458),32.37999999999997,-0.0008077961597710015,-0.0003921291200121857
2025-12-30 19:00,2025-12-30,19,78279.15,78528.93,249.78,0.3191,78500,13.11,13.51,43598,37735,0.8655,Dhan API v2 (Client 1112620458),-19.67999999999998,0.0025189099344054,0.002259681109377354
2025-12-30 20:00,2025-12-30,20,78618.93,78916.35,297.42,0.3783,78500,12.8,13.2,45014,38173,0.848,Dhan API v2 (Client 1112620458),47.640000000000015,0.004331226120493525,0.004921338790577323
2025-12-30 21:00,2025-12-30,21,78898.82,79138.65,239.83,0.304,79000,12.81,13.21,42172,37904,0.8988,Dhan API v2 (Client 1112620458),-57.59,0.0035537619673480236,0.0028129467157906873
2025-12-30 22:00,2025-12-30,22,78814.18,79078.73,264.56,0.3357,79000,12.75,13.15,43126,40490,0.9389,Dhan API v2 (Client 1112620458),24.72999999999999,-0.001073342186451498,-0.0007574389471596277
2025-12-30 23:00,2025-12-30,23,78616.62,78936.36,319.73,0.4067,78500,12.73,13.13,44649,40621,0.9098,Dhan API v2 (Client 1112620458),55.170000000000016,-0.0025098024491310156,-0.0018019802858635359
2025-12-31 09:00,2025-12-31,9,78644.97,78912.85,267.88,0.3406,78500,12.98,13.38,43845,39501,0.9009,Dhan API v2 (Client 1112620458),-51.85000000000002,0.00036054576717958753,-0.000297879225037434
2025-12-31 10:00,2025-12-31,10,78332.02,78580.82,248.79,0.3176,78500,12.81,13.21,45966,38546,0.8386,Dhan API v2 (Client 1112620458),-19.090000000000003,-0.003987213853486438,-0.004216429675047095
2025-12-31 11:00,2025-12-31,11,78392.8,78617.41,224.6,0.2865,78500,13.3,13.7,44373,37198,0.8383,Dhan API v2 (Client 1112620458),-24.189999999999998,0.0007756270263659104,0.0004655268785249689
2025-12-31 12:00,2025-12-31,12,78369.57,78592.69,223.12,0.2847,78500,13.79,14.19,43350,39114,0.9023,Dhan API v2 (Client 1112620458),-1.4799999999999898,-0.00029637214811195634,-0.00031448361401409386
2025-12-31 13:00,2025-12-31,13,78289.56,78502.64,213.08,0.2722,78500,13.23,13.63,45089,39507,0.8762,Dhan API v2 (Client 1112620458),-10.039999999999992,-0.0010214534825614408,-0.0011464377695098449
2025-12-31 14:00,2025-12-31,14,78008.88,78235.0,226.11,0.2899,78000,13.49,13.89,45768,38916,0.8503,Dhan API v2 (Client 1112620458),13.030000000000001,-0.0035915944102882236,-0.0034151370420953953
2025-12-31 15:00,2025-12-31,15,78103.27,78388.04,284.77,0.3646,78000,13.09,13.49,46697,39821,0.8528,Dhan API v2 (Client 1112620458),58.65999999999997,0.0012092590038932371,0.001954246944842808
2025-12-31 16:00,2025-12-31,16,78011.69,78252.17,240.48,0.3083,78000,13.57,13.97,43295,41170,0.9509,Dhan API v2 (Client 1112620458),-44.28999999999999,-0.0011732381125408864,-0.0017348040337221704
2025-12-31 17:00,2025-12-31,17,77807.23,77996.3,189.07,0.243,78000,12.6,13.0,44414,38822,0.8741,Dhan API v2 (Client 1112620458),-51.41,-0.00262432979698346,-0.0032751709981031496
2025-12-31 18:00,2025-12-31,18,77303.07,77630.83,327.76,0.424,77500,12.48,12.88,45054,39591,0.8787,Dhan API v2 (Client 1112620458),138.69,-0.006500687258517601,-0.0046967475637238465
2025-12-31 19:00,2025-12-31,19,77301.3,77563.89,262.58,0.3397,77500,12.77,13.17,44081,39140,0.8879,Dhan API v2 (Client 1112620458),-65.18,-2.2897153554524152e-05,-0.0008626582676427574
2025-12-31 20:00,2025-12-31,20,77616.97,77802.86,185.89,0.2395,77500,13.04,13.44,44091,41839,0.9489,Dhan API v2 (Client 1112620458),-76.69,0.004075315802227308,0.0030762075984576143
2025-12-31 21:00,2025-12-31,21,77914.24,78144.51,230.27,0.2955,78000,13.39,13.79,43911,39556,0.9008,Dhan API v2 (Client 1112620458),44.380000000000024,0.0038226457826837645,0.004381613445589849
2025-12-31 22:00,2025-12-31,22,77836.28,78091.17,254.89,0.3275,78000,12.92,13.32,42135,39877,0.9464,Dhan API v2 (Client 1112620458),24.619999999999976,-0.0010010882340658611,-0.0006828146051205408
2025-12-31 23:00,2025-12-31,23,77732.7,78058.98,326.28,0.4197,77500,12.71,13.11,43856,38097,0.8687,Dhan API v2 (Client 1112620458),71.38999999999999,-0.0013316281344266656,-0.0004122954791405675
2026-01-01 09:00,2026-01-01,9,77818.81,78004.89,186.08,0.2391,78000,13.0,13.4,44997,41026,0.9117,Dhan API v2 (Client 1112620458),-140.19999999999996,0.0011071574785255223,-0.0006931777632548375
2026-01-01 10:00,2026-01-01,10,77645.19,77924.53,279.34,0.3598,77500,13.55,13.95,41903,40578,0.9684,Dhan API v2 (Client 1112620458),93.25999999999996,-0.0022335726879578743,-0.0010307228374806243
2026-01-01 11:00,2026-01-01,11,77701.65,78000.22,298.57,0.3842,77500,13.41,13.81,45198,38234,0.8459,Dhan API v2 (Client 1112620458),19.230000000000018,0.0007268896166277017,0.0009708530037109142
2026-01-01 12:00,2026-01-01,12,77840.41,78048.13,207.72,0.2669,78000,13.11,13.51,44650,40922,0.9165,Dhan API v2 (Client 1112620458),-90.85,0.0017842124093103706,0.0006140404753445239
2026-01-01 13:00,2026-01-01,13,78061.29,78285.48,224.19,0.2872,78000,13.29,13.69,45882,39368,0.858,Dhan API v2 (Client 1112620458),16.47,0.002833582286665859,0.003036457513715618
2026-01-01 14:00,2026-01-01,14,78046.59,78236.59,190.0,0.2434,78000,13.37,13.77,44634,39764,0.8909,Dhan API v2 (Client 1112620458),-34.19,-0.00018833130067896775,-0.0006247042553155779
2026-01-01 15:00,2026-01-01,15,78013.5,78240.88,227.38,0.2915,78000,13.09,13.49,45204,38758,0.8574,Dhan API v2 (Client 1112620458),37.379999999999995,-0.0004240674280779899,5.483217489476999e-05
2026-01-01 16:00,2026-01-01,16,77860.78,78095.21,234.43,0.3011,78000,13.11,13.51,43069,37890,0.8798,Dhan API v2 (Client 1112620458),7.050000000000011,-0.001959528523464371,-0.0018635497684140745
2026-01-01 17:00,2026-01-01,17,77717.4,77982.72,265.32,0.3414,77500,12.42,12.82,44895,39262,0.8745,Dhan API v2 (Client 1112620458),30.889999999999986,-0.0018431895860029357,-0.0014414596538756541
2026-01-01 18:00,2026-01-01,18,77680.42,77965.0,284.58,0.3664,77500,13.1,13.5,43975,39042,0.8878,Dhan API v2 (Client 1112620458),19.25999999999999,-0.00047593976155013706,-0.00022725564793546482
2026-01-01 19:00,2026-01-01,19,77748.52,77950.59,202.07,0.2599,77500,12.96,13.36,43366,39563,0.9123,Dhan API v2 (Client 1112620458),-82.50999999999999,0.0008762847428247511,-0.00018484360724890792
2026-01-01 20:00,2026-01-01,20,77913.52,78061.23,147.7,0.1896,78000,12.52,12.92,42588,41838,0.9824,Dhan API v2 (Client 1112620458),-54.370000000000005,0.002119978150059154,0.0014183543086438988
2026-01-01 21:00,2026-01-01,21,77774.25,78009.1,234.85,0.302,78000,12.85,13.25,46124,39961,0.8664,Dhan API v2 (Client 1112620458),87.15,-0.001789094122790047,-0.0006680321870113914
2026-01-01 22:00,2026-01-01,22,78042.15,78291.98,249.83,0.3201,78000,13.46,13.86,45306,39867,0.8799,Dhan API v2 (Client 1112620458),14.980000000000018,0.0034386658141265514,0.0036196846350708967
2026-01-01 23:00,2026-01-01,23,77997.09,78244.79,247.71,0.3176,78000,13.21,13.61,43395,39250,0.9045,Dhan API v2 (Client 1112620458),-2.1200000000000045,-0.0005775470484543632,-0.0006029254523323146
2026-01-02 09:00,2026-01-02,9,77996.39,78204.24,207.85,0.2665,78000,13.42,13.82,42651,39730,0.9315,Dhan API v2 (Client 1112620458),-39.860000000000014,-8.974734072353385e-06,-0.0005183797037044968
2026-01-02 10:00,2026-01-02,10,77866.89,78094.68,227.8,0.2925,78000,13.24,13.64,45160,38401,0.8503,Dhan API v2 (Client 1112620458),19.950000000000017,-0.0016617131347285152,-0.0014019293024425394
2026-01-02 11:00,2026-01-02,11,77441.3,77730.47,289.16,0.3734,77500,12.99,13.39,45604,40461,0.8872,Dhan API v2 (Client 1112620458),61.360000000000014,-0.005480600415031844,-0.0046746069325092066
2026-01-02 12:00,2026-01-02,12,77600.44,77839.04,238.6,0.3075,77500,12.95,13.35,42549,40139,0.9434,Dhan API v2 (Client 1112620458),-50.56000000000003,0.0020528672586888064,0.0013957750156325943
2026-01-02 13:00,2026-01-02,13,77733.84,77938.84,205.0,0.2637,77500,13.07,13.47,44315,39356,0.8881,Dhan API v2 (Client 1112620458),-33.599999999999994,0.001717586521087,0.0012813117453394085
2026-01-02 14:00,2026-01-02,14,77687.15,77886.31,199.16,0.2564,77500,12.53,12.93,43483,41492,0.9542,Dhan API v2 (Client 1112620458),-5.840000000000003,-0.0006008197657809689,-0.0006742172491396303
2026-01-02 15:00,2026-01-02,15,77702.09,77916.16,214.07,0.2755,77500,12.92,13.32,44510,37956,0.8528,Dhan API v2 (Client 1112620458),14.909999999999997,0.0001922913072505139,0.0003831774986018388
2026-01-02 16:00,2026-01-02,16,77796.52,78092.15,295.64,0.38,78000,13.16,13.56,44440,40388,0.9088,Dhan API v2 (Client 1112620458),81.57,0.001214544768059156,0.0022561628243131793
2026-01-02 17:00,2026-01-02,17,77523.28,77736.24,212.95,0.2747,77500,13.04,13.44,43761,40147,0.9174,Dhan API v2 (Client 1112620458),-82.69,-0.00351842175790118,-0.004567981725044135
2026-01-02 18:00,2026-01-02,18,77433.03,77653.08,220.05,0.2842,77500,13.32,13.72,44253,37006,0.8362,Dhan API v2 (Client 1112620458),7.100000000000023,-0.0011648445965803944,-0.001070343932765283
2026-01-02 19:00,2026-01-02,19,77576.28,77775.93,199.65,0.2574,77500,13.06,13.46,41913,39520,0.9429,Dhan API v2 (Client 1112620458),-20.400000000000006,0.001848276607127275,0.0015807863098711294
2026-01-02 20:00,2026-01-02,20,77358.1,77628.29,270.19,0.3493,77500,12.93,13.33,45673,38486,0.8426,Dhan API v2 (Client 1112620458),70.53999999999999,-0.0028164200124081162,-0.0019000776738078429
2026-01-02 21:00,2026-01-02,21,77412.91,77721.99,309.08,0.3993,77500,12.95,13.35,44651,40153,0.8993,Dhan API v2 (Client 1112620458),38.889999999999986,0.0007082722053866064,0.0012063063080738345
2026-01-02 22:00,2026-01-02,22,77177.21,77417.7,240.49,0.3116,77000,13.26,13.66,45447,38823,0.8542,Dhan API v2 (Client 1112620458),-68.58999999999997,-0.0030493563578239957,-0.003922792293947097
2026-01-02 23:00,2026-01-02,23,77262.29,77486.48,224.18,0.2902,77500,12.96,13.36,43775,38475,0.8789,Dhan API v2 (Client 1112620458),-16.310000000000002,0.0011017907802965965,0.0008880329055038771
2026-01-05 09:00,2026-01-05,9,77259.09,77467.4,208.31,0.2696,77500,13.14,13.54,44501,39440,0.8863,Dhan API v2 (Client 1112620458),-15.870000000000005,-4.1418216696342824e-05,-0.0002462668259290979
2026-01-05 10:00,2026-01-05,10,76978.53,77077.14,98.61,0.1281,77000,12.81,13.21,44938,39377,0.8763,Dhan API v2 (Client 1112620458),-109.7,-0.0036380269539915133,-0.005050464151446832
2026-01-05 11:00,2026-01-05,11,77186.03,77426.02,239.99,0.3109,77000,13.36,13.76,45672,38645,0.8461,Dhan API v2 (Client 1112620458),141.38,0.0026919303023191787,0.00451616126131249
2026-01-05 12:00,2026-01-05,12,77060.09,77272.25,212.16,0.2753,77000,12.84,13.24,43939,39823,0.9063,Dhan API v2 (Client 1112620458),-27.830000000000013,-0.001632974988105218,-0.001987999615552738
2026-01-05 13:00,2026-01-05,13,76921.1,77146.12,225.02,0.2925,77000,12.51,12.91,44461,40865,0.9191,Dhan API v2 (Client 1112620458),12.860000000000014,-0.0018052859280786038,-0.0016336142914905594
2026-01-05 14:00,2026-01-05,14,76959.29,77133.13,173.84,0.2259,77000,13.22,13.62,45323,40567,0.8951,Dhan API v2 (Client 1112620458),-51.18000000000001,0.0004963595528195697,-0.00016839594476358855
2026-01-05 15:00,2026-01-05,15,77163.92,77353.01,189.1,0.2451,77000,12.66,13.06,45308,38975,0.8602,Dhan API v2 (Client 1112620458),15.259999999999991,0.002655409529046082,0.0028466003290184005
2026-01-05 16:00,2026-01-05,16,76988.69,77176.12,187.43,0.2435,77000,13.43,13.83,42904,38804,0.9044,Dhan API v2 (Client 1112620458),-1.6699999999999875,-0.0022734623237976592,-0.002289407534521004
2026-01-05 17:00,2026-01-05,17,77002.56,77254.5,251.94,0.3272,77000,13.06,13.46,44073,36922,0.8377,Dhan API v2 (Client 1112620458),64.50999999999999,0.0001801401058507679,0.0010150837538596136
2026-01-05 18:00,2026-01-05,18,77080.85,77269.99,189.13,0.2454,77000,13.17,13.57,44372,37594,0.8472,Dhan API v2 (Client 1112620458),-62.81,0.0010162029349860546,0.00020048602072009203
2026-01-05 19:00,2026-01-05,19,77205.67,77505.9,300.23,0.3889,77000,12.67,13.07,42908,39052,0.9101,Dhan API v2 (Client 1112620458),111.10000000000002,0.0016180289403351367,0.003048409964739207
2026-01-05 20:00,2026-01-05,20,77239.77,77465.76,225.99,0.2926,77000,13.14,13.54,44439,41655,0.9374,Dhan API v2 (Client 1112620458),-74.24000000000001,0.0004415798945451854,-0.0005180302114293767
2026-01-05 21:00,2026-01-05,21,77178.31,77327.34,149.03,0.1931,77000,13.06,13.46,41746,39429,0.9445,Dhan API v2 (Client 1112620458),-76.96000000000001,-0.0007960208188748652,-0.0017884522875419862
2026-01-05 22:00,2026-01-05,22,77036.06,77236.33,200.27,0.26,77000,12.8,13.2,44074,39854,0.9043,Dhan API v2 (Client 1112620458),51.24000000000001,-0.0018448350869597618,-0.0011776378047692049
2026-01-05 23:00,2026-01-05,23,77054.24,77231.02,176.78,0.2294,77000,13.27,13.67,43725,39144,0.8952,Dhan API v2 (Client 1112620458),-23.49000000000001,0.00023596553558924427,-6.875239333226091e-05
2026-01-06 09:00,2026-01-06,9,76869.4,76962.54,93.14,0.1212,77000,13.4,13.8,44265,39624,0.8952,Dhan API v2 (Client 1112620458),-83.64,-0.002401711509028459,-0.0034823798259893124
2026-01-06 10:00,2026-01-06,10,76362.78,76625.38,262.6,0.3439,76500,13.03,13.43,43222,39147,0.9057,Dhan API v2 (Client 1112620458),169.46000000000004,-0.006612473254467233,-0.004390456509785423
2026-01-06 11:00,2026-01-06,11,76441.77,76664.23,222.46,0.291,76500,12.65,13.05,45273,38090,0.8413,Dhan API v2 (Client 1112620458),-40.140000000000015,0.0010338698296070703,0.0005068836802681886
2026-01-06 12:00,2026-01-06,12,76602.32,76817.53,215.21,0.2809,76500,13.39,13.79,43720,39983,0.9145,Dhan API v2 (Client 1112620458),-7.25,0.002098088974161527,0.001997632174390418
